Pot,Manip,Area,Scenario,Sowing,Harvesting
1294,ZA16,06_p,WW,2016-05-10,2016-06-15
1295,ZA16,06_p,WW,2016-05-10,2016-06-15
1296,ZA16,06_p,WW,2016-05-10,2016-06-15
1297,ZA16,06_p,WW,2016-05-10,2016-06-15
1298,ZA16,06_p,WW,2016-05-10,2016-06-15
1299,ZA16,06_p,WW,2016-05-10,2016-06-15
1300,ZA16,06_p,WW,2016-05-10,2016-06-15
1301,ZA16,06_p,WW,2016-05-10,2016-06-15
1302,ZA16,06_p,WW,2016-05-10,2016-06-15
1303,ZA16,06_p,WW,2016-05-10,2016-06-15
1304,ZA16,06_p,WW,2016-05-10,2016-06-15
1305,ZA16,06_p,WW,2016-05-10,2016-06-15
1306,ZA16,06_p,WW,2016-05-10,2016-06-15
1307,ZA16,06_p,WW,2016-05-10,2016-06-15
1308,ZA16,06_p,WW,2016-05-10,2016-06-15
1309,ZA16,06_p,WW,2016-05-10,2016-06-15
1310,ZA16,06_p,WW,2016-05-10,2016-06-15
1311,ZA16,06_p,WW,2016-05-10,2016-06-15
1312,ZA16,06_p,WW,2016-05-10,2016-06-15
1313,ZA16,06_p,WW,2016-05-10,2016-06-15
1314,ZA16,06_p,WW,2016-05-10,2016-06-15
1315,ZA16,06_p,WW,2016-05-10,2016-06-15
1316,ZA16,06_p,WW,2016-05-10,2016-06-15
1317,ZA16,06_p,WW,2016-05-10,2016-06-15
1318,ZA16,06_p,WW,2016-05-10,2016-06-15
1319,ZA16,06_p,WW,2016-05-10,2016-06-15
1320,ZA16,06_p,WW,2016-05-10,2016-06-15
1321,ZA16,03_p,WW,2016-05-10,2016-06-16
1322,ZA16,03_p,WW,2016-05-10,2016-06-16
1323,ZA16,03_p,WW,2016-05-10,2016-06-16
1324,ZA16,03_p,WW,2016-05-10,2016-06-16
1325,ZA16,03_p,WW,2016-05-10,2016-06-16
1326,ZA16,03_p,WW,2016-05-10,2016-06-16
1327,ZA16,03_p,WW,2016-05-10,2016-06-16
1328,ZA16,03_p,WW,2016-05-10,2016-06-16
1329,ZA16,03_p,WW,2016-05-10,2016-06-16
1330,ZA16,03_p,WW,2016-05-10,2016-06-16
1331,ZA16,03_p,WW,2016-05-10,2016-06-16
1332,ZA16,03_p,WW,2016-05-10,2016-06-16
1333,ZA16,03_p,WW,2016-05-10,2016-06-16
1334,ZA16,03_p,WW,2016-05-10,2016-06-16
1335,ZA16,03_p,WW,2016-05-10,2016-06-16
1336,ZA16,03_p,WW,2016-05-10,2016-06-16
1337,ZA16,03_p,WW,2016-05-10,2016-06-16
1338,ZA16,03_p,WW,2016-05-10,2016-06-16
1339,ZA16,03_p,WW,2016-05-10,2016-06-16
1340,ZA16,03_p,WW,2016-05-10,2016-06-16
1341,ZA16,03_p,WW,2016-05-10,2016-06-16
1342,ZA16,03_p,WW,2016-05-10,2016-06-16
1343,ZA16,03_p,WW,2016-05-10,2016-06-16
1344,ZA16,03_p,WW,2016-05-10,2016-06-16
1345,ZA16,03_p,WW,2016-05-10,2016-06-16
1346,ZA16,03_p,WW,2016-05-10,2016-06-16
1347,ZA16,03_p,WW,2016-05-10,2016-06-16
1348,ZA16,03_p,WW,2016-05-10,2016-06-16
1349,ZA16,03_p,WW,2016-05-10,2016-06-16
1350,ZA16,03_p,WW,2016-05-10,2016-06-16
1351,ZA16,06_p,WW,2016-05-10,2016-06-16
1352,ZA16,06_p,WW,2016-05-10,2016-06-16
1353,ZA16,06_p,WW,2016-05-10,2016-06-16
1354,ZA16,06_p,WW,2016-05-10,2016-06-16
1355,ZA16,06_p,WW,2016-05-10,2016-06-16
1356,ZA16,06_p,WW,2016-05-10,2016-06-16
1357,ZA16,06_p,WW,2016-05-10,2016-06-16
1358,ZA16,06_p,WW,2016-05-10,2016-06-16
1359,ZA16,06_p,WW,2016-05-10,2016-06-16
1360,ZA16,06_p,WW,2016-05-10,2016-06-16
1361,ZA16,06_p,WW,2016-05-10,2016-06-16
1362,ZA16,06_p,WW,2016-05-10,2016-06-16
1363,ZA16,06_p,WW,2016-05-10,2016-06-16
1364,ZA16,06_p,WW,2016-05-10,2016-06-16
1365,ZA16,06_p,WW,2016-05-10,2016-06-16
1366,ZA16,06_p,WW,2016-05-10,2016-06-16
1367,ZA16,06_p,WW,2016-05-10,2016-06-16
1368,ZA16,06_p,WW,2016-05-10,2016-06-16
1369,ZA16,06_p,WW,2016-05-10,2016-06-16
1370,ZA16,06_p,WW,2016-05-10,2016-06-16
1371,ZA16,06_p,WW,2016-05-10,2016-06-16
1372,ZA16,06_p,WW,2016-05-10,2016-06-16
1373,ZA16,06_p,WW,2016-05-10,2016-06-16
1374,ZA16,06_p,WW,2016-05-10,2016-06-16
1375,ZA16,06_p,WW,2016-05-10,2016-06-16
1376,ZA16,06_p,WW,2016-05-10,2016-06-16
1377,ZA16,06_p,WW,2016-05-10,2016-06-16
1378,ZA16,06_p,WW,2016-05-10,2016-06-16
1379,ZA16,06_p,WW,2016-05-10,2016-06-16
1380,ZA16,06_p,WW,2016-05-10,2016-06-16
1381,ZA16,03_p,WW,2016-05-10,2016-06-16
1382,ZA16,03_p,WW,2016-05-10,2016-06-16
1383,ZA16,03_p,WW,2016-05-10,2016-06-16
1384,ZA16,03_p,WW,2016-05-10,2016-06-16
1385,ZA16,03_p,WW,2016-05-10,2016-06-16
1386,ZA16,03_p,WW,2016-05-10,2016-06-16
1387,ZA16,03_p,WW,2016-05-10,2016-06-16
1388,ZA16,03_p,WW,2016-05-10,2016-06-16
1389,ZA16,03_p,WW,2016-05-10,2016-06-16
1390,ZA16,03_p,WW,2016-05-10,2016-06-16
1391,ZA16,03_p,WW,2016-05-10,2016-06-16
1392,ZA16,03_p,WW,2016-05-10,2016-06-16
1393,ZA16,03_p,WW,2016-05-10,2016-06-16
1394,ZA16,03_p,WW,2016-05-10,2016-06-16
1395,ZA16,03_p,WW,2016-05-10,2016-06-16
1396,ZA16,03_p,WW,2016-05-10,2016-06-16
1397,ZA16,03_p,WW,2016-05-10,2016-06-16
1398,ZA16,03_p,WW,2016-05-10,2016-06-16
1399,ZA16,03_p,WW,2016-05-10,2016-06-16
1400,ZA16,03_p,WW,2016-05-10,2016-06-16
1401,ZA16,03_p,WW,2016-05-10,2016-06-16
1402,ZA16,03_p,WW,2016-05-10,2016-06-16
1403,ZA16,03_p,WW,2016-05-10,2016-06-16
1404,ZA16,03_p,WW,2016-05-10,2016-06-16
1405,ZA16,03_p,WW,2016-05-10,2016-06-16
1406,ZA16,03_p,WW,2016-05-10,2016-06-16
1407,ZA16,03_p,WW,2016-05-10,2016-06-16
1408,ZA16,03_p,WW,2016-05-10,2016-06-16
1409,ZA16,03_p,WW,2016-05-10,2016-06-16
1410,ZA16,03_p,WW,2016-05-10,2016-06-16
1411,ZA16,06_p,WW,2016-05-10,2016-06-16
1412,ZA16,06_p,WW,2016-05-10,2016-06-16
1413,ZA16,06_p,WW,2016-05-10,2016-06-16
1414,ZA16,06_p,WW,2016-05-10,2016-06-16
1415,ZA16,06_p,WW,2016-05-10,2016-06-16
1416,ZA16,06_p,WW,2016-05-10,2016-06-16
1417,ZA16,06_p,WW,2016-05-10,2016-06-16
1418,ZA16,06_p,WW,2016-05-10,2016-06-16
1419,ZA16,06_p,WW,2016-05-10,2016-06-16
1420,ZA16,06_p,WW,2016-05-10,2016-06-16
1421,ZA16,06_p,WW,2016-05-10,2016-06-16
1422,ZA16,06_p,WW,2016-05-10,2016-06-16
1423,ZA16,06_p,WW,2016-05-10,2016-06-16
1424,ZA16,06_p,WW,2016-05-10,2016-06-16
1425,ZA16,06_p,WW,2016-05-10,2016-06-16
1426,ZA16,06_p,WW,2016-05-10,2016-06-16
1427,ZA16,06_p,WW,2016-05-10,2016-06-16
1428,ZA16,06_p,WW,2016-05-10,2016-06-16
1429,ZA16,06_p,WW,2016-05-10,2016-06-16
1430,ZA16,06_p,WW,2016-05-10,2016-06-16
1431,ZA16,06_p,WW,2016-05-10,2016-06-16
1432,ZA16,06_p,WW,2016-05-10,2016-06-16
1433,ZA16,06_p,WW,2016-05-10,2016-06-16
1434,ZA16,06_p,WW,2016-05-10,2016-06-16
1435,ZA16,06_p,WW,2016-05-10,2016-06-16
1436,ZA16,06_p,WW,2016-05-10,2016-06-16
1437,ZA16,06_p,WW,2016-05-10,2016-06-16
1438,ZA16,06_p,WW,2016-05-10,2016-06-16
1439,ZA16,06_p,WW,2016-05-10,2016-06-16
1440,ZA16,06_p,WW,2016-05-10,2016-06-16
1441,ZA16,03_p,WW,2016-05-10,2016-06-16
1442,ZA16,03_p,WW,2016-05-10,2016-06-16
1443,ZA16,03_p,WW,2016-05-10,2016-06-16
1444,ZA16,03_p,WW,2016-05-10,2016-06-16
1445,ZA16,03_p,WW,2016-05-10,2016-06-16
1446,ZA16,03_p,WW,2016-05-10,2016-06-16
1447,ZA16,03_p,WW,2016-05-10,2016-06-16
1448,ZA16,03_p,WW,2016-05-10,2016-06-16
1449,ZA16,03_p,WW,2016-05-10,2016-06-16
1450,ZA16,03_p,WW,2016-05-10,2016-06-16
1451,ZA16,03_p,WW,2016-05-10,2016-06-16
1452,ZA16,03_p,WW,2016-05-10,2016-06-16
1453,ZA16,03_p,WW,2016-05-10,2016-06-16
1454,ZA16,03_p,WW,2016-05-10,2016-06-16
1455,ZA16,03_p,WW,2016-05-10,2016-06-16
1456,ZA16,03_p,WW,2016-05-10,2016-06-16
1457,ZA16,03_p,WW,2016-05-10,2016-06-16
1458,ZA16,03_p,WW,2016-05-10,2016-06-16
1459,ZA16,03_p,WW,2016-05-10,2016-06-16
1460,ZA16,03_p,WW,2016-05-10,2016-06-16
1461,ZA16,03_p,WW,2016-05-10,2016-06-16
1463,ZA16,03_p,WW,2016-05-10,2016-06-16
1464,ZA16,03_p,WW,2016-05-10,2016-06-16
1465,ZA16,03_p,WW,2016-05-10,2016-06-16
1466,ZA16,03_p,WW,2016-05-10,2016-06-16
1467,ZA16,03_p,WW,2016-05-10,2016-06-16
1468,ZA16,03_p,WW,2016-05-10,2016-06-16
1469,ZA16,03_p,WW,2016-05-10,2016-06-16
1470,ZA16,03_p,WW,2016-05-10,2016-06-16
1471,ZA16,06_p,WW,2016-05-10,2016-06-16
1472,ZA16,06_p,WW,2016-05-10,2016-06-16
1473,ZA16,06_p,WW,2016-05-10,2016-06-16
1474,ZA16,06_p,WW,2016-05-10,2016-06-16
1475,ZA16,06_p,WW,2016-05-10,2016-06-16
1476,ZA16,06_p,WW,2016-05-10,2016-06-16
1477,ZA16,06_p,WW,2016-05-10,2016-06-16
1478,ZA16,06_p,WW,2016-05-10,2016-06-16
1479,ZA16,06_p,WW,2016-05-10,2016-06-16
1480,ZA16,06_p,WW,2016-05-10,2016-06-16
1481,ZA16,06_p,WW,2016-05-10,2016-06-16
1482,ZA16,06_p,WW,2016-05-10,2016-06-16
1483,ZA16,06_p,WW,2016-05-10,2016-06-16
1484,ZA16,06_p,WW,2016-05-10,2016-06-16
1485,ZA16,06_p,WW,2016-05-10,2016-06-16
1486,ZA16,06_p,WW,2016-05-10,2016-06-16
1487,ZA16,06_p,WW,2016-05-10,2016-06-16
1488,ZA16,06_p,WW,2016-05-10,2016-06-16
1489,ZA16,06_p,WW,2016-05-10,2016-06-16
1490,ZA16,06_p,WW,2016-05-10,2016-06-16
1491,ZA16,06_p,WW,2016-05-10,2016-06-16
1492,ZA16,06_p,WW,2016-05-10,2016-06-16
1493,ZA16,06_p,WW,2016-05-10,2016-06-16
1494,ZA16,06_p,WW,2016-05-10,2016-06-16
1495,ZA16,06_p,WW,2016-05-10,2016-06-16
1496,ZA16,06_p,WW,2016-05-10,2016-06-16
1497,ZA16,06_p,WW,2016-05-10,2016-06-16
1498,ZA16,06_p,WW,2016-05-10,2016-06-16
1499,ZA16,06_p,WW,2016-05-10,2016-06-16
1500,ZA16,06_p,WW,2016-05-10,2016-06-16
1501,ZA16,03_p,WW,2016-05-10,2016-06-16
1502,ZA16,03_p,WW,2016-05-10,2016-06-16
1503,ZA16,03_p,WW,2016-05-10,2016-06-16
1504,ZA16,03_p,WW,2016-05-10,2016-06-16
1505,ZA16,03_p,WW,2016-05-10,2016-06-16
1506,ZA16,03_p,WW,2016-05-10,2016-06-16
1507,ZA16,03_p,WW,2016-05-10,2016-06-16
1508,ZA16,03_p,WW,2016-05-10,2016-06-16
1509,ZA16,03_p,WW,2016-05-10,2016-06-16
1510,ZA16,03_p,WW,2016-05-10,2016-06-16
1511,ZA16,03_p,WW,2016-05-10,2016-06-16
1512,ZA16,03_p,WW,2016-05-10,2016-06-16
1513,ZA16,03_p,WW,2016-05-10,2016-06-16
1514,ZA16,03_p,WW,2016-05-10,2016-06-16
1515,ZA16,03_p,WW,2016-05-10,2016-06-16
1516,ZA16,03_p,WW,2016-05-10,2016-06-16
1517,ZA16,03_p,WW,2016-05-10,2016-06-16
1518,ZA16,03_p,WW,2016-05-10,2016-06-16
1519,ZA16,03_p,WW,2016-05-10,2016-06-16
1520,ZA16,03_p,WW,2016-05-10,2016-06-16
1521,ZA16,03_p,WW,2016-05-10,2016-06-16
1522,ZA16,03_p,WW,2016-05-10,2016-06-16
1523,ZA16,03_p,WW,2016-05-10,2016-06-16
1524,ZA16,03_p,WW,2016-05-10,2016-06-16
1525,ZA16,03_p,WW,2016-05-10,2016-06-16
1526,ZA16,03_p,WW,2016-05-10,2016-06-16
1527,ZA16,03_p,WW,2016-05-10,2016-06-16
1528,ZA16,03_p,WW,2016-05-10,2016-06-16
1529,ZA16,03_p,WW,2016-05-10,2016-06-16
1530,ZA16,03_p,WW,2016-05-10,2016-06-16
1531,ZA16,06_p,WW,2016-05-10,2016-06-16
1532,ZA16,06_p,WW,2016-05-10,2016-06-16
1533,ZA16,06_p,WW,2016-05-10,2016-06-16
1534,ZA16,06_p,WW,2016-05-10,2016-06-16
1535,ZA16,06_p,WW,2016-05-10,2016-06-16
1536,ZA16,06_p,WW,2016-05-10,2016-06-16
1537,ZA16,06_p,WW,2016-05-10,2016-06-16
1538,ZA16,06_p,WW,2016-05-10,2016-06-16
1539,ZA16,06_p,WW,2016-05-10,2016-06-16
1540,ZA16,06_p,WW,2016-05-10,2016-06-16
1541,ZA16,06_p,WW,2016-05-10,2016-06-16
1542,ZA16,06_p,WW,2016-05-10,2016-06-16
1543,ZA16,06_p,WW,2016-05-10,2016-06-16
1544,ZA16,06_p,WW,2016-05-10,2016-06-16
1545,ZA16,06_p,WW,2016-05-10,2016-06-16
1546,ZA16,06_p,WW,2016-05-10,2016-06-16
1547,ZA16,06_p,WW,2016-05-10,2016-06-16
1548,ZA16,06_p,WW,2016-05-10,2016-06-16
1549,ZA16,06_p,WW,2016-05-10,2016-06-16
1550,ZA16,06_p,WW,2016-05-10,2016-06-16
1551,ZA16,06_p,WW,2016-05-10,2016-06-16
1552,ZA16,06_p,WW,2016-05-10,2016-06-16
1553,ZA16,06_p,WW,2016-05-10,2016-06-16
1554,ZA16,06_p,WW,2016-05-10,2016-06-16
1555,ZA16,06_p,WW,2016-05-10,2016-06-16
1556,ZA16,06_p,WW,2016-05-10,2016-06-16
1557,ZA16,06_p,WW,2016-05-10,2016-06-16
1558,ZA16,06_p,WW,2016-05-10,2016-06-16
1559,ZA16,06_p,WW,2016-05-10,2016-06-16
1560,ZA16,06_p,WW,2016-05-10,2016-06-16
1561,ZA16,03_p,WW,2016-05-10,2016-06-16
1562,ZA16,03_p,WW,2016-05-10,2016-06-16
1563,ZA16,03_p,WW,2016-05-10,2016-06-16
1564,ZA16,03_p,WW,2016-05-10,2016-06-16
1565,ZA16,03_p,WW,2016-05-10,2016-06-16
1566,ZA16,03_p,WW,2016-05-10,2016-06-16
1567,ZA16,03_p,WW,2016-05-10,2016-06-16
1568,ZA16,03_p,WW,2016-05-10,2016-06-16
1569,ZA16,03_p,WW,2016-05-10,2016-06-16
1570,ZA16,03_p,WW,2016-05-10,2016-06-16
1571,ZA16,03_p,WW,2016-05-10,2016-06-16
1572,ZA16,03_p,WW,2016-05-10,2016-06-16
1573,ZA16,03_p,WW,2016-05-10,2016-06-16
1574,ZA16,03_p,WW,2016-05-10,2016-06-16
1575,ZA16,03_p,WW,2016-05-10,2016-06-16
1576,ZA16,03_p,WW,2016-05-10,2016-06-16
1577,ZA16,03_p,WW,2016-05-10,2016-06-16
1578,ZA16,03_p,WW,2016-05-10,2016-06-16
1579,ZA16,03_p,WW,2016-05-10,2016-06-16
1580,ZA16,03_p,WW,2016-05-10,2016-06-16
1581,ZA16,03_p,WW,2016-05-10,2016-06-16
1582,ZA16,03_p,WW,2016-05-10,2016-06-16
1583,ZA16,03_p,WW,2016-05-10,2016-06-16
1584,ZA16,03_p,WW,2016-05-10,2016-06-16
1585,ZA16,03_p,WW,2016-05-10,2016-06-16
1586,ZA16,03_p,WW,2016-05-10,2016-06-16
1587,ZA16,03_p,WW,2016-05-10,2016-06-16
1588,ZA16,03_p,WW,2016-05-10,2016-06-16
1589,ZA16,03_p,WW,2016-05-10,2016-06-16
1590,ZA16,03_p,WW,2016-05-10,2016-06-16
1591,ZA16,06_p,WW,2016-05-10,2016-06-16
1592,ZA16,06_p,WW,2016-05-10,2016-06-16
1593,ZA16,06_p,WW,2016-05-10,2016-06-16
1594,ZA16,06_p,WW,2016-05-10,2016-06-16
1595,ZA16,06_p,WW,2016-05-10,2016-06-16
1596,ZA16,06_p,WW,2016-05-10,2016-06-16
1597,ZA16,06_p,WW,2016-05-10,2016-06-16
1598,ZA16,06_p,WW,2016-05-10,2016-06-16
1599,ZA16,06_p,WW,2016-05-10,2016-06-16
1600,ZA16,06_p,WW,2016-05-10,2016-06-16
1601,ZA16,06_p,WW,2016-05-10,2016-06-16
1602,ZA16,06_p,WW,2016-05-10,2016-06-16
1603,ZA16,06_p,WW,2016-05-10,2016-06-16
1604,ZA16,06_p,WW,2016-05-10,2016-06-16
1605,ZA16,06_p,WW,2016-05-10,2016-06-16
1606,ZA16,06_p,WW,2016-05-10,2016-06-16
1607,ZA16,06_p,WW,2016-05-10,2016-06-16
1608,ZA16,06_p,WW,2016-05-10,2016-06-16
1609,ZA16,06_p,WW,2016-05-10,2016-06-16
1610,ZA16,06_p,WW,2016-05-10,2016-06-16
1611,ZA16,06_p,WW,2016-05-10,2016-06-16
1612,ZA16,06_p,WW,2016-05-10,2016-06-16
1613,ZA16,06_p,WW,2016-05-10,2016-06-16
1614,ZA16,06_p,WW,2016-05-10,2016-06-16
1615,ZA16,06_p,WW,2016-05-10,2016-06-16
1616,ZA16,06_p,WW,2016-05-10,2016-06-16
1617,ZA16,06_p,WW,2016-05-10,2016-06-16
1618,ZA16,06_p,WW,2016-05-10,2016-06-16
1619,ZA16,06_p,WW,2016-05-10,2016-06-16
1620,ZA16,06_p,WW,2016-05-10,2016-06-16
1621,ZA16,03_p,WW,2016-05-10,2016-06-16
1622,ZA16,03_p,WW,2016-05-10,2016-06-16
1623,ZA16,03_p,WW,2016-05-10,2016-06-16
1624,ZA16,03_p,WW,2016-05-10,2016-06-16
1625,ZA16,03_p,WW,2016-05-10,2016-06-16
1626,ZA16,03_p,WW,2016-05-10,2016-06-16
1627,ZA16,03_p,WW,2016-05-10,2016-06-16
1628,ZA16,03_p,WW,2016-05-10,2016-06-16
1629,ZA16,03_p,WW,2016-05-10,2016-06-16
1630,ZA16,03_p,WW,2016-05-10,2016-06-16
1631,ZA16,03_p,WW,2016-05-10,2016-06-16
1632,ZA16,03_p,WW,2016-05-10,2016-06-16
1633,ZA16,03_p,WW,2016-05-10,2016-06-16
1634,ZA16,03_p,WW,2016-05-10,2016-06-16
1635,ZA16,03_p,WW,2016-05-10,2016-06-16
1636,ZA16,03_p,WW,2016-05-10,2016-06-16
1637,ZA16,03_p,WW,2016-05-10,2016-06-16
1638,ZA16,03_p,WW,2016-05-10,2016-06-16
1639,ZA16,03_p,WW,2016-05-10,2016-06-16
1640,ZA16,03_p,WW,2016-05-10,2016-06-16
1641,ZA16,03_p,WW,2016-05-10,2016-06-16
1642,ZA16,03_p,WW,2016-05-10,2016-06-16
1643,ZA16,03_p,WW,2016-05-10,2016-06-16
1644,ZA16,03_p,WW,2016-05-10,2016-06-16
1645,ZA16,03_p,WW,2016-05-10,2016-06-16
1646,ZA16,03_p,WW,2016-05-10,2016-06-16
1647,ZA16,03_p,WW,2016-05-10,2016-06-16
1648,ZA16,03_p,WW,2016-05-10,2016-06-16
1649,ZA16,03_p,WW,2016-05-10,2016-06-16
1650,ZA16,03_p,WW,2016-05-10,2016-06-16
1651,ZA16,06_p,WW,2016-05-10,2016-06-16
1652,ZA16,06_p,WW,2016-05-10,2016-06-16
1653,ZA16,06_p,WW,2016-05-10,2016-06-16
1654,ZA16,06_p,WW,2016-05-10,2016-06-16
1655,ZA16,06_p,WW,2016-05-10,2016-06-16
1656,ZA16,06_p,WW,2016-05-10,2016-06-16
1657,ZA16,06_p,WW,2016-05-10,2016-06-16
1658,ZA16,06_p,WW,2016-05-10,2016-06-16
1659,ZA16,06_p,WW,2016-05-10,2016-06-16
1660,ZA16,06_p,WW,2016-05-10,2016-06-16
1661,ZA16,06_p,WW,2016-05-10,2016-06-16
1662,ZA16,06_p,WW,2016-05-10,2016-06-16
1663,ZA16,06_p,WW,2016-05-10,2016-06-16
1664,ZA16,06_p,WW,2016-05-10,2016-06-16
1665,ZA16,06_p,WW,2016-05-10,2016-06-16
1666,ZA16,06_p,WW,2016-05-10,2016-06-16
1667,ZA16,06_p,WW,2016-05-10,2016-06-16
1668,ZA16,06_p,WW,2016-05-10,2016-06-16
1669,ZA16,06_p,WW,2016-05-10,2016-06-16
1670,ZA16,06_p,WW,2016-05-10,2016-06-16
1671,ZA16,06_p,WW,2016-05-10,2016-06-16
1672,ZA16,06_p,WW,2016-05-10,2016-06-16
1673,ZA16,06_p,WW,2016-05-10,2016-06-16
1674,ZA16,06_p,WW,2016-05-10,2016-06-16
1675,ZA16,06_p,WW,2016-05-10,2016-06-16
1676,ZA16,06_p,WW,2016-05-10,2016-06-16
1677,ZA16,06_p,WW,2016-05-10,2016-06-16
1678,ZA16,06_p,WW,2016-05-10,2016-06-16
1679,ZA16,06_p,WW,2016-05-10,2016-06-16
1680,ZA16,06_p,WW,2016-05-10,2016-06-16
116,ZA16,02_p,WD,2016-05-10,2016-06-21
1462,ZA16,03_p,WW,2016-05-10,2016-06-16
1,ZB12,01_p,WW,2012-05-14,2012-06-22
2,ZB12,01_p,WW,2012-05-14,2012-06-22
3,ZB12,01_p,WW,2012-05-14,2012-06-22
4,ZB12,01_p,WW,2012-05-14,2012-06-22
5,ZB12,01_p,WW,2012-05-14,2012-06-22
6,ZB12,01_p,WW,2012-05-14,2012-06-22
7,ZB12,01_p,WW,2012-05-14,2012-06-22
8,ZB12,01_p,WW,2012-05-14,2012-06-22
9,ZB12,01_p,WW,2012-05-14,2012-06-22
10,ZB12,01_p,WW,2012-05-14,2012-06-22
11,ZB12,01_p,WW,2012-05-14,2012-06-22
12,ZB12,01_p,WW,2012-05-14,2012-06-22
13,ZB12,01_p,WW,2012-05-14,2012-06-22
14,ZB12,01_p,WW,2012-05-14,2012-06-22
15,ZB12,01_p,WW,2012-05-14,2012-06-22
16,ZB12,01_p,WW,2012-05-14,2012-06-22
17,ZB12,01_p,WW,2012-05-14,2012-06-22
18,ZB12,01_p,WW,2012-05-14,2012-06-22
19,ZB12,01_p,WW,2012-05-14,2012-06-22
20,ZB12,01_p,WW,2012-05-14,2012-06-22
21,ZB12,01_p,WW,2012-05-14,2012-06-22
22,ZB12,01_p,WW,2012-05-14,2012-06-22
23,ZB12,01_p,WW,2012-05-14,2012-06-22
24,ZB12,01_p,WW,2012-05-14,2012-06-22
25,ZB12,01_p,WW,2012-05-14,2012-06-22
26,ZB12,01_p,WW,2012-05-14,2012-06-22
27,ZB12,01_p,WW,2012-05-14,2012-06-22
28,ZB12,01_p,WW,2012-05-14,2012-06-22
29,ZB12,01_p,WW,2012-05-14,2012-06-22
30,ZB12,01_p,WW,2012-05-14,2012-06-22
31,ZB12,04_p,WW,2012-05-14,2012-06-22
32,ZB12,04_p,WW,2012-05-14,2012-06-22
33,ZB12,04_p,WW,2012-05-14,2012-06-22
34,ZB12,04_p,WW,2012-05-14,2012-06-22
35,ZB12,04_p,WW,2012-05-14,2012-06-22
36,ZB12,04_p,WW,2012-05-14,2012-06-22
37,ZB12,04_p,WW,2012-05-14,2012-06-22
38,ZB12,04_p,WW,2012-05-14,2012-06-22
39,ZB12,04_p,WW,2012-05-14,2012-06-22
40,ZB12,04_p,WW,2012-05-14,2012-06-22
41,ZB12,04_p,WW,2012-05-14,2012-06-22
42,ZB12,04_p,WW,2012-05-14,2012-06-22
43,ZB12,04_p,WW,2012-05-14,2012-06-22
44,ZB12,04_p,WW,2012-05-14,2012-06-22
45,ZB12,04_p,WW,2012-05-14,2012-06-22
46,ZB12,04_p,WW,2012-05-14,2012-06-22
47,ZB12,04_p,WW,2012-05-14,2012-06-22
48,ZB12,04_p,WW,2012-05-14,2012-06-22
49,ZB12,04_p,WW,2012-05-14,2012-06-22
50,ZB12,04_p,WW,2012-05-14,2012-06-22
51,ZB12,04_p,WW,2012-05-14,2012-06-22
52,ZB12,04_p,WW,2012-05-14,2012-06-22
53,ZB12,04_p,WW,2012-05-14,2012-06-22
54,ZB12,04_p,WW,2012-05-14,2012-06-22
55,ZB12,04_p,WW,2012-05-14,2012-06-22
56,ZB12,04_p,WW,2012-05-14,2012-06-22
57,ZB12,04_p,WW,2012-05-14,2012-06-22
58,ZB12,04_p,WW,2012-05-14,2012-06-22
59,ZB12,04_p,WW,2012-05-14,2012-06-22
60,ZB12,04_p,WW,2012-05-14,2012-06-22
61,ZB12,01_p,WW,2012-05-14,2012-06-22
62,ZB12,01_p,WW,2012-05-14,2012-06-22
63,ZB12,01_p,WW,2012-05-14,2012-06-22
64,ZB12,01_p,WW,2012-05-14,2012-06-22
65,ZB12,01_p,WW,2012-05-14,2012-06-22
66,ZB12,01_p,WW,2012-05-14,2012-06-22
67,ZB12,01_p,WW,2012-05-14,2012-06-22
68,ZB12,01_p,WW,2012-05-14,2012-06-22
69,ZB12,01_p,WW,2012-05-14,2012-06-22
70,ZB12,01_p,WW,2012-05-14,2012-06-22
71,ZB12,01_p,WW,2012-05-14,2012-06-22
72,ZB12,01_p,WW,2012-05-14,2012-06-22
73,ZB12,01_p,WW,2012-05-14,2012-06-22
74,ZB12,01_p,WW,2012-05-14,2012-06-22
75,ZB12,01_p,WW,2012-05-14,2012-06-22
76,ZB12,01_p,WW,2012-05-14,2012-06-22
77,ZB12,01_p,WW,2012-05-14,2012-06-22
78,ZB12,01_p,WW,2012-05-14,2012-06-22
79,ZB12,01_p,WW,2012-05-14,2012-06-22
80,ZB12,01_p,WW,2012-05-14,2012-06-22
81,ZB12,01_p,WW,2012-05-14,2012-06-22
82,ZB12,01_p,WW,2012-05-14,2012-06-22
83,ZB12,01_p,WW,2012-05-14,2012-06-22
84,ZB12,01_p,WW,2012-05-14,2012-06-22
85,ZB12,01_p,WW,2012-05-14,2012-06-22
86,ZB12,01_p,WW,2012-05-14,2012-06-22
87,ZB12,01_p,WW,2012-05-14,2012-06-22
88,ZB12,01_p,WW,2012-05-14,2012-06-22
89,ZB12,01_p,WW,2012-05-14,2012-06-22
90,ZB12,01_p,WW,2012-05-14,2012-06-22
91,ZB12,02_p,WW,2012-05-14,2012-06-22
92,ZB12,02_p,WW,2012-05-14,2012-06-22
93,ZB12,02_p,WW,2012-05-14,2012-06-22
94,ZB12,02_p,WW,2012-05-14,2012-06-22
95,ZB12,02_p,WW,2012-05-14,2012-06-22
96,ZB12,02_p,WW,2012-05-14,2012-06-22
97,ZB12,02_p,WW,2012-05-14,2012-06-22
